new_time,dla_total_power_kwh,dla_volume_out_m3_per_m,dla_master_ae1_pressure_bar,dla_volume_out_m3,ofen_abwaerme_nestle_5893_mw,ofen_abwaerme_energievernichtung_6004/05_mw,ofen_abwaerme_heizkessel_6300_mw,ofen_abwaerme_energievernichtung_6506-9_mw,ofen_zuschlaege_kg,ofen_metall_kg,ofen_g_koks_kg,ofen_f_koks_kg,pl2_stromverbrauch_kwh,pl2_kasten_anzahl,pl2_gießgewicht_kg,pl2_volume_542000_m3
2023-01-16 08:00:00,0.42182014582770727,,,,0.18612546641791547,-2.5751062791460066,0.43224756018007526,0.07614484542738735,0.6340746513911699,0.578711214641773,0.6283794672834921,0.07163886434666658,0.7567056220464397,0.5888888888888889,0.35202147543921836,0.5001631931458879
2023-01-16 09:00:00,0.3456656764785309,,,,0.06817562384220016,-1.6108965154932222,0.46548577449012307,0.07022038435978854,0.5661411015644842,0.5498458316880508,0.5656661658239012,0.06233569098213055,0.7275426970759017,0.4444444444444444,0.26488935486087994,0.3784789038860367
2023-01-16 10:00:00,0.37699162840939776,,,,0.09126616446513423,-2.0664286872976874,0.3824429638094407,0.07918936014268119,0.6696065134096622,0.6312498859193993,0.6659230856087393,0.08109961649094206,0.7666777107395877,0.7,0.414782152853487,0.5501036956447829
2023-01-16 11:00:00,0.4715095868214961,,,,0.26724778042778136,-2.749726945004385,0.3913889171462297,0.08692407320315741,0.7118146977101394,0.651052235136285,0.6952319321731112,0.08920322553137842,0.8781702010255528,0.7777777777777778,0.4651206039428238,0.6026620881922958
2023-01-16 12:00:00,0.49257358898190656,,,,0.09392499203922472,-2.3017869760633274,0.3187988957848562,0.07614484542738735,0.6164774634033323,0.5745814007058194,0.5995797573820665,0.0786423901110797,0.7908517989338145,0.6444444444444445,0.3228000005390421,0.5289769829667154
2023-01-16 13:00:00,0.5039157439913584,,,,0.1476158026698117,-2.4839998447851137,0.4972706648537967,0.09177883991132867,0.5120665037484996,0.4698645696427363,0.49083271520224947,0.0658733531687435,0.8870029597519143,0.8,0.384377480436139,0.6275456430829904
2023-01-16 14:00:00,0.42128004320820955,,,,0.09059144648768158,-0.9959280835571941,0.3959257934813156,0.10675456094331456,0.4179566939038883,0.38255856295042684,0.4039706123393965,0.05180036159682035,0.8917668608557977,0.8222222222222222,0.38918843161643923,0.6356237038044402
2023-01-16 15:00:00,0.3837429111531191,,,,0.11195277260588433,-0.722608780474515,0.30276007944532746,0.09696274334547764,0.14963615055302598,0.14126702907766628,0.1466288157925982,0.017126831319365675,0.840978180736658,0.7,0.33482603088442,0.5509808588039302
2023-01-16 16:00:00,0.37564137186065355,,,,0.2762766924168223,-1.732371761307746,0.3508765284639138,0.1436178742528183,0.6794233916848784,0.6317770816918157,0.6637956960161822,0.08269754714157677,0.9195356978893638,0.8888888888888888,0.42679470714513845,0.6449121136912249
2023-01-16 17:00:00,0.45422630299756955,,,,0.3971531459502536,-2.90157100227254,0.41362600115481957,0.16435348798941415,0.6817409920600176,0.6274396030603251,0.6631161140214171,0.08510855766743039,0.8752167234267275,0.8111111111111111,0.38960349407121014,0.6270696630741508
2023-01-16 18:00:00,0.34107480421280045,,,,0.20308129884169196,-1.85384700712227,0.292280534107946,0.11144475928849698,0.3331132189622233,0.305866440834861,0.3264074302093836,0.03945564125672931,0.7358723392909569,0.4444444444444444,0.22367688735501454,0.3814095807976064
2023-01-16 19:00:00,0.3013772616797191,,,,0.2241060072239374,-2.545962016541312,0.49582983043388534,0.14203324017694174,0.6541108343102671,0.5989443357159456,0.6392605314084175,0.080551111739892,0.5522385234811344,0.3111111111111111,0.15657826824623985,0.31570054057729574
2023-01-16 20:00:00,0.45395625168782067,,,,0.0628891225525483,-1.6906554638539681,0.2911014821935121,0.12479603131807672,0.15386799577797355,0.14662536266577042,0.1505672067739223,0.017644463901258994,0.8442843722918223,0.8222222222222222,0.44667862441833994,0.6086084384455852
2023-01-16 21:00:00,0.4280313259519309,,,,0.2541967571325836,-1.5155277918055032,0.3165355023278416,0.1300669687846043,0.6206163773426933,0.5730336206478521,0.6092704448661339,0.07478239785902895,0.8595892324675981,0.8444444444444444,0.47749970689583143,0.6285486009587596
2023-01-16 22:00:00,0.4102079395085066,,,,0.241969396611064,-3.1492537767390054,0.4254195734726584,0.15648817199124263,0.6540004553854414,0.6187055390718991,0.6489320917304147,0.08321188110389538,0.8647399210269991,0.7777777777777778,0.4391535960175566,0.5957059803488253
2023-01-16 23:00:00,0.38887388603834727,,,,0.2376152886676202,-3.114461376410535,0.34336656214233174,0.208745984750013,0.6891043277722794,0.6499558109830009,0.6850120539410692,0.08699123377456736,0.8307835415160245,0.7222222222222222,0.42914627852038323,0.5577125760718049
2023-01-17 00:00:00,0.4280313259519309,,,,0.21617913609516615,-4.627443299341042,0.3589098634841111,0.17583683052104915,0.694869797706491,0.6348839972169406,0.6972396351286909,0.0853330302394994,0.8848430193430569,0.8222222222222222,0.4931683145634365,0.6385951790024819
2023-01-17 01:00:00,0.35214690791250336,,,,0.2257414266984253,-4.0001518587087945,0.36404882817660444,0.12886315252168823,0.615298329012298,0.5631033409860945,0.6107807692883914,0.07655525482018859,0.6624977154783598,0.26666666666666666,0.16174903006103306,0.3013973413116649
2023-01-17 02:00:00,0.34485552254928437,,,,0.018567050843299796,-0.32941259007487134,0.2269448064862169,0.07520074271339863,0.04667199806270674,0.045935799588726046,0.044146038928523416,0.005752371879044228,0.7234738421154158,0.5555555555555556,0.33672884967057787,0.4958929724951551
2023-01-17 03:00:00,0.37375101269241157,,,,0.2927159667124259,-2.0764699878589687,0.3953960446316485,0.15866260782412206,0.6498369205204412,0.5993992583821032,0.6495668502937662,0.07793742442223889,0.851277162062549,0.8777777777777778,0.5321707092581838,0.6765579845646483
2023-01-17 04:00:00,0.3413448555225493,,,,0.227118982001799,-3.0281893532525985,0.3553041569817532,0.17333573541448333,0.5944915418070649,0.5573042182337727,0.5952031149516213,0.07508894242117958,0.7791286491599584,0.6777777777777778,0.4111503563742408,0.5510896542345222
2023-01-17 05:00:00,0.39859573318930597,,,,0.22469462999148876,-4.587040037949062,0.6071780915629185,0.14822578841650627,0.7217865823308303,0.6819822572923583,0.7341243898983363,0.09731601119665337,0.904775217764798,0.8555555555555555,0.5214841986532032,0.6905177982524734
2023-01-17 06:00:00,0.4447745071563597,,,,0.26147037150936253,-3.638552181110767,0.4438731628508695,0.07683734327341567,0.6326796835699425,0.6008050609334948,0.6381638201096514,0.08632324145748747,0.722273286329793,0.6888888888888889,0.6098736350442083,0.5849182334341957
2023-01-17 07:00:00,0.5287604644882528,,,,0.32111758840730553,-3.318604658672292,0.4413997368145156,0.09725765567738245,0.6359521587123794,0.6161517192466195,0.6492636645876421,0.08475918454577143,0.7493942051285131,0.7222222222222222,0.6389401353265316,0.6131030496719138
2023-01-17 08:00:00,0.45935727788279773,,,,0.18829594816335554,-3.6340037049254423,0.42481326544215986,0.1632962138837971,0.7244558618198553,0.73268447927111,0.7497275223510763,0.10441318125238572,0.717330241141987,0.6777777777777778,0.6068064852160953,0.6370244449733111
2023-01-17 09:00:00,0.310829057520929,,,,0.17434920185300654,-4.165887652695876,0.45643395522167,0.17808252604517316,0.7588596912396756,0.7757956954970463,0.7839210252773743,0.1150602507257717,0.62316704539361,0.3888888888888889,0.3342101752291266,0.4101553734743141
